date,user_id,product_id,action_type
2021-03-17 14:01:41.0,694104cec3557aca99a10b55a18df68da6879b0c,1145,5
2020-08-28 18:40:25.0,8c793f19570bf6cdd0720be0dc478c13cae406c9,370,1
2020-08-29 10:53:10.0,5e2de49a3ef2a974f7a1f998792a9a7dc56d92a9,370,1
2020-09-04 19:37:01.0,2eda59d0d86df1d21463dfd71d8ddc32965dcf72,370,1
2021-01-22 14:11:22.0,81d35871b175ce36d12d85386962d89fadf21bba,419,5
2021-03-22 20:59:56.0,4ac20c00fc77dd70bb782845869d46618bcc39c1,419,5
2021-06-18 20:09:21.0,3c5c0dd7adb6bb5b119b68c0b3aeb6d3acd9e7af,1417,5
2020-08-28 13:06:25.0,ca1f00bdaaec3384651fc5570cdf78d51bce5efe,370,0
2020-08-28 13:06:25.0,ca1f00bdaaec3384651fc5570cdf78d51bce5efe,370,1
2020-08-29 06:28:47.0,8b84e8ae5e47e942e7ec1b453750943631213ae0,370,1
2020-09-05 19:39:36.0,1c08448811e773b3fa9d7b3a76f6b5e8ddf27b5d,370,1
2020-09-05 23:55:19.0,7a2a072c941fec940e160c4329a69f07f0fd8ed6,370,1
2020-09-06 18:18:27.0,c56449f9302a87ecce56fc94d80a4f092dd6da43,370,1
2020-10-29 08:30:51.0,2592c7bfb022f96f43858a63b4f227186108e172,370,5
2020-12-24 14:28:17.0,e9079708297032fc47faeb824712f7c48be8afee,419,5
2020-08-28 19:05:53.0,1e19b196f290a01e940cea10d32cda0adeed868b,370,1
2020-09-06 04:34:32.0,d8c488ea85dc24a40e3ede4ab4f115cde7f408cf,370,1
2020-09-06 17:44:11.0,cfe492ae53baa5c1725bd8483b05236248a081ff,370,1
2020-09-07 13:17:12.0,838fad72c5a929742f0e9de080ebe548cac52b7d,370,1
2020-09-07 21:08:42.0,c5ce01b2ff32426fca5daf6f32c8410cc80a9999,370,1
2020-11-04 14:16:55.0,43bfaee140d2fba85ab294a0a76063cb484b4169,370,7
2020-11-04 14:16:55.0,43bfaee140d2fba85ab294a0a76063cb484b4169,370,5
2020-11-04 14:16:55.0,43bfaee140d2fba85ab294a0a76063cb484b4169,370,3
2021-02-05 13:30:25.0,84421c822548a0090e57a99a1a986f5eea3f482d,1145,5
2021-03-12 15:39:48.0,269b980cf8ec92568cb0a58f8a9aae4a4ffeb5f9,1145,3
2021-03-12 15:39:48.0,269b980cf8ec92568cb0a58f8a9aae4a4ffeb5f9,1145,5
2021-03-12 15:39:48.0,269b980cf8ec92568cb0a58f8a9aae4a4ffeb5f9,1145,6
2021-03-12 15:39:48.0,269b980cf8ec92568cb0a58f8a9aae4a4ffeb5f9,1145,7
2020-08-29 04:45:58.0,ba27979e28482c26d62dd1902858229b02b06e24,370,1
2020-08-29 07:21:29.0,7f3b0ad0cd11909a490e66271c9f0360a956966d,370,1
2020-12-02 13:14:50.0,4516b7c7b05783fb2910227b246a5f3e82759ed3,370,5
2020-08-28 19:19:18.0,c8e89ab679496efde85d0d98fe09c34771f619c6,370,1
2020-09-05 00:47:56.0,105fb2f041f42895809c1afa6bda2176e361d194,370,1
2020-09-06 13:11:12.0,afc7832ffa19688863b6d26759a6b980a939f7fb,370,1
2020-09-09 15:53:28.0,57f8a9dd7affa266ead0332001d866f8772394ae,370,1
2020-12-30 14:19:21.0,8658a363c596916aa0295fbaa1b91339cd78cceb,419,5
2021-02-05 13:28:49.0,6cd80e35511dfb73f697d080bcc72a7ea5903a2e,1145,5
2021-03-20 13:14:35.0,92261a1acfe118ee90f591e45da3f1d8011ec9f2,1145,5
2021-06-12 16:25:25.0,50c0d872833e681f8659ccb05100ed4f23717a4e,1417,5
2020-08-29 08:44:52.0,66d93da58576721d26aa7623cb45016646891b10,370,1
2020-09-06 07:47:52.0,1b15a1e111b6a6cac68bb8586f7d0bf8bc744276,370,1
2020-09-07 16:21:56.0,5712f2ad80faddd24123642d4f007eaf387689a4,370,1
2020-09-11 19:12:11.0,e2de07f4543fc84dbd7626c295151261c5c20002,370,0
2020-09-11 19:12:11.0,e2de07f4543fc84dbd7626c295151261c5c20002,370,7
2020-09-11 19:12:11.0,e2de07f4543fc84dbd7626c295151261c5c20002,370,1
2020-12-30 14:00:54.0,7d7c6a0348180a8379534694248a913f0d821d26,419,5
2021-02-19 17:19:03.0,c898bdaa52974180e13f56f9e2f7773357844e59,1145,5
2021-03-03 08:38:46.0,6dbf7e944429d46b3433e8c144b34c3cf8f97f1f,419,5
2021-03-03 08:38:46.0,6dbf7e944429d46b3433e8c144b34c3cf8f97f1f,419,3
2021-03-11 09:22:23.0,6b95b3add8726f296633e2b449376d4626558188,1145,5
2021-03-21 09:02:24.0,ef3ba5b462fe9681e4eb5eb1278d6bfe841977fc,419,5
2021-06-12 16:33:12.0,766e8553910bba2e4408c454e8c4318c9bef6743,1417,5
2020-08-28 10:54:27.0,3b28cac83dc89c67d25d828f058cbdf6e027838f,370,1
2020-08-28 19:01:01.0,58cc247a41a2c49acba2d67e0b60a31904c2f54d,370,1
2020-09-07 17:59:10.0,e80ed3b1c81db6ec74756f3a9909b2f93b8fb5d2,370,1
2020-10-22 20:06:25.0,27459d2963682784d425097740ea8e00a2f8e581,447,5
2020-12-02 13:03:19.0,88eb12224fa9c6764342bd4b5ddc64367887a468,370,5
2020-12-31 12:31:51.0,76291f4d46ecc3e5864a7941f22177a8cded3d8e,419,5
2021-02-18 14:57:34.0,9f7ffcdc4791043f13b739b45e813ff194a25834,1145,6
2021-02-18 14:57:34.0,9f7ffcdc4791043f13b739b45e813ff194a25834,1145,5
2021-03-14 09:31:58.0,6798a7322b295a6f98dc64ac977d024b0fcb60c0,1145,6
2021-03-14 09:31:58.0,6798a7322b295a6f98dc64ac977d024b0fcb60c0,1145,5
2021-03-14 09:31:58.0,6798a7322b295a6f98dc64ac977d024b0fcb60c0,1145,7
2021-06-14 04:10:34.0,82d6617760e18996a0138c1ae905cf61148b4e82,1417,5
2021-06-15 18:09:06.0,35ef2ee8bc2ba59848008a75353d64fb1947cd21,1417,5
2020-09-04 13:14:47.0,4eb1a155f8c3c934c48eff9ae9dfc9134239a64f,370,1
2020-09-08 04:12:31.0,01401c1245a31c5550297ece18c27ab7c116ffa9,370,1
2020-09-11 16:49:11.0,e1d24c0795bd5742543024af12919a3a01087fe4,370,1
2020-10-29 09:04:36.0,91bd4178875d3625718fc763c0918786040ff333,370,5
2020-12-02 14:32:37.0,9e0cf34c1dba74cf4a5a25063bba9ab441964bfa,370,5
2020-12-28 09:46:02.0,04af5336d93a4c25c66069f20c0e14261daec086,419,5
2021-01-15 06:20:00.0,89e818a4523736a23876a2532be5d383f5858036,419,5
2021-02-18 14:16:13.0,e4f6d99420683cdbee0486ea5f19c32df82c1c4c,1145,5
2020-08-29 11:01:51.0,ee14b6da42e5500390f2afd25f60146e91d19487,370,1
2020-09-06 00:00:59.0,fe299d5739a694dbe26f5f5cf270ad8efbf9aedc,370,1
2020-09-07 12:28:51.0,f0cde5c25bc093cc03ada39822443bef37e77d0c,370,1
2020-09-07 19:44:52.0,9bed12f1669cfcca59dc9d351ea35f8099a2dd24,370,1
2020-09-07 20:37:10.0,c995f25c2ac69a2a19697fd5755553257ea7d6e2,370,1
2020-09-11 14:32:46.0,653f9e198f8146327a4316e38822ce5d7d67b9e0,370,1
2020-10-23 12:42:30.0,be8e61730c4bf73dc5d34a72eb1f11fc2b85dd5c,370,5
2020-11-04 16:23:31.0,bd9019f2f1a51684201c8d9e0fe64a7a142316fd,370,3
2020-11-04 16:23:31.0,bd9019f2f1a51684201c8d9e0fe64a7a142316fd,370,5
2021-01-05 16:48:51.0,291efb88b53f583b0a115f301c02c653c4cab922,1145,5
2021-01-13 16:40:46.0,23bf08c9d35d526ee0764505a1df679ad9bf2501,419,5
2021-03-19 09:55:22.0,6b1194baf9981337caddad6506e3b9ef0ec6f198,1145,5
2021-03-30 11:19:56.0,743c60657c15c948e7d0e14845c258792d7ee63a,419,5
2020-09-05 18:21:48.0,a9e215f81f9b368779f4c44882ec64df43a3a342,370,1
2020-09-06 06:41:39.0,6c1e9b311b3a7cae1822632b6f70c54a26267efd,370,1
2020-09-09 21:32:24.0,744e486d91f071f654bdd5692b1d3babc3d7c69b,370,1
2020-10-22 14:41:08.0,401113004605e70a71952f576e5a3c6bb4da6445,447,5
2020-10-29 08:16:10.0,b19e43bb5a261228b0a0c67e6329c98db303f9e9,370,5
2021-03-18 16:20:28.0,9c006c1421f1a5842e5f7887aaf54b3e530e329a,1145,5
2020-09-07 21:15:41.0,5097469cf50199405aede0130ce738033e439b71,370,1
2020-09-08 09:54:49.0,085de89fcca04600881e4b4159e1d29544aaf96e,370,0
2020-09-08 09:54:49.0,085de89fcca04600881e4b4159e1d29544aaf96e,370,1
2020-11-04 14:53:31.0,b207efa9746dcfe4caa8ac767f5f91ec085271ba,370,5
2020-11-04 20:57:26.0,621e4a5766fc6b00471b67f1cc4665d60985ba5f,370,3
2020-11-04 20:57:26.0,621e4a5766fc6b00471b67f1cc4665d60985ba5f,370,5
2020-12-16 13:51:57.0,b936768f8c0177d5a76f5a300b4521b3d4aa88b7,1145,5
2020-08-28 17:16:40.0,2517c1c1c6c966b312889c131e6da0ae9cc8e399,370,1
2020-09-05 10:47:37.0,e0a4987ce0eaf15a2dfa083a539080e3c9c89333,370,1
2020-12-22 12:03:09.0,2b99d0bc683890e57c5a2f854806c8eb0785343f,1145,5
2020-12-31 12:26:42.0,ac82154a4c4e3931b3a32bed5dc0a1106e6b138c,419,5
2021-03-13 16:35:34.0,4801ac7b799c728250a88071fa4a8fe9a8dd7f05,419,5
2021-03-15 14:48:20.0,6d2c7606e96e410f8e72ec4e946229a06ec6d72f,1145,5
2021-06-14 01:43:12.0,ccda56f9c864f1e516b53eb4fbcd26553ea90936,1417,5
2020-08-28 12:52:50.0,b0fe83b0d9581a27ac6c6e4691bd15567537050b,370,1
2020-09-06 16:19:43.0,66d0b1e9e2c1b3652d2a9190cfca03f7c2ecea2c,370,1
2020-09-07 05:33:00.0,150d9df90cb2e6e72ad39917887830e49e68a06e,370,1
2021-01-02 13:14:59.0,1e3a45a844217271dcf7429e4cffde21d7f45bc0,419,5
2021-01-05 17:49:29.0,7207d77e0102f872267016bb79a56f463fb53247,419,5
2021-01-05 17:49:29.0,7207d77e0102f872267016bb79a56f463fb53247,419,3
2021-01-11 22:24:19.0,cb70747eb5a58df951cdc532df649b2ba7ec216d,419,5
2021-03-14 10:16:30.0,eb1a5256f4319d4882c0a205536d4778213d36c2,1145,5
2021-03-14 10:16:30.0,eb1a5256f4319d4882c0a205536d4778213d36c2,1145,6
2021-06-12 17:29:57.0,956484f7dc0be2c46de96622c6f83d215d2b6adb,1417,5
2021-06-13 09:04:00.0,e32c89c9bd56e99ad5ee363cdc1d022fb4980659,1417,5
2020-08-06 15:58:14.0,c8fc557b8716e1937ff205aa5e1f1c55e0f268e1,419,1
2020-10-14 16:59:28.0,2051ddb1624b30eb140d599897b5e8a6d2bd0fcc,447,5
2020-11-04 18:25:27.0,ad2f9e501d7876a8d56a47ce0830b01385691755,370,5
2020-11-04 18:57:17.0,6d6a5ac855869869984fccbd2ef91beeb829cf30,370,5
2021-03-20 12:35:06.0,f0202671517f8f89a466c06abf6528a63216bf89,1145,5
2020-09-05 16:00:21.0,a2a8520ae653c78abe70da4228cb0909402ed2bd,370,1
2020-12-02 13:49:58.0,e8de3536aca91d788ce2ecc7f60ff94d918bbed8,370,5
2020-12-30 13:28:14.0,e1d522eacb27a8cf96d081251c531182f568875b,419,5
2020-12-30 13:28:14.0,e1d522eacb27a8cf96d081251c531182f568875b,419,3
2021-06-13 10:02:45.0,be628ac719ee20f50f8156891f01c329151b6770,1417,5
2020-08-29 00:52:35.0,46731814e4c0ca93dbf0d1a9ade5aec0f2ff4b39,370,1
2020-09-06 16:46:06.0,507636a81e123ceb0de01648d6245116fc674f21,370,1
2020-09-08 15:47:07.0,c8d35dcec8c88e8d2af56e910aedfd03a7235cbf,370,1
2020-10-23 01:28:26.0,40c75e7678654a5dd722f7650ba049f3d60a7260,447,5
2021-01-13 16:15:12.0,885f85143a224e48959a5fbc52daa996befddab3,419,5
2021-03-23 12:38:35.0,2a5e8f581d1d63d4a98a0b0f5ba95e37b95a9bb8,1145,5
2021-03-23 12:38:35.0,2a5e8f581d1d63d4a98a0b0f5ba95e37b95a9bb8,1145,3
2021-03-23 12:38:35.0,2a5e8f581d1d63d4a98a0b0f5ba95e37b95a9bb8,1145,6
2021-03-23 12:38:35.0,2a5e8f581d1d63d4a98a0b0f5ba95e37b95a9bb8,1145,7
2021-06-12 16:42:15.0,6f1ab56dbfdc4c4c96062333ad1789f2a9639187,1417,5
2020-08-07 15:29:48.0,4f2adc60502d12d39e89fd45362428c95a4b5d1f,419,1
2020-09-05 19:59:11.0,b9684d6d7f7777fe66e85b46eab00b40f5ece80a,370,1
2020-09-07 22:47:26.0,d14f1246041297b8985f53741e5862c2b0dd9cfa,370,1
2020-12-31 03:15:23.0,65373257db28379c0aa0dc86a986b9ab1b7887c6,419,3
2020-12-31 03:15:23.0,65373257db28379c0aa0dc86a986b9ab1b7887c6,419,5
2021-01-04 10:25:39.0,9f5b4310e394b6f403ba2c01182bc6bbdda6f9a9,419,5
2021-01-19 18:17:22.0,694b6f84028804b3f3abee3e8191a825f06bafcc,419,5
2021-01-25 10:45:26.0,50702132a8c6b9a4e974c38b02604f96fb398f04,419,5
2021-02-25 16:29:03.0,6b7677654156feca3cdd192430e3d510cf24c27b,419,5
2021-02-25 16:29:03.0,6b7677654156feca3cdd192430e3d510cf24c27b,419,3
2021-06-12 16:25:46.0,a7e9338788a0ffcc4ba884e87662840c7bdc0532,1417,5
2020-08-29 14:05:36.0,9ddc42936f8537dec064d8f8047cf2540c38b880,370,1
2020-09-05 16:48:33.0,46b05a5418ef3f760b94e432fd8341522da5539f,370,1
2020-09-06 11:48:51.0,4cd61a07fb43ed67f3915d72cd41cf3c3332d4df,370,1
2020-09-08 12:09:59.0,9197340acce30e9ee01a884f2b43f3a97850cfd1,370,1
2020-12-29 14:10:16.0,c63b6b8ebc962ec36d24e0b58cf705b8971e1d87,419,5
2021-03-21 09:29:48.0,5b7911e8205beedda0eee00de84fc9ecef1ade2a,419,5
2020-08-29 01:35:37.0,4e04c105622f4398ee2c967f9a4ab5e8ab75448b,370,1
2020-09-05 11:17:45.0,b4b3ae032148ceae5c59a3f1981d7034c2430a3e,370,1
2020-09-09 06:43:38.0,1a2232cfb5f4f8c5add6fbbe4c414e1834b0dc5e,370,1
2020-09-11 20:30:08.0,88da7534211f027e2879620581706178c462cc5c,370,1
2020-10-22 18:24:29.0,5b59529b8717491c64eb6fd49fe20b06c7514a9c,447,5
2020-12-02 13:34:17.0,ae6e524f3b342b0b6c2caded6ff83f1eaec4428e,370,5
2020-12-02 17:04:43.0,452b4169e9d8aa6ed494cf631bedf82b6681e301,370,5
2021-01-02 19:46:11.0,10a572579d00dd7810b1a3ff6ec076365001be0f,419,3
2021-01-02 19:46:11.0,10a572579d00dd7810b1a3ff6ec076365001be0f,419,5
2021-02-18 15:49:18.0,1337ae4b80818b2556fec05b003bc61258011529,1145,5
2020-08-09 09:40:13.0,bdf364700c2185f57ffbc6f7a9e44225a2791ca9,419,1
2020-08-29 10:42:21.0,17f61b31ed4f8e70253c6c8d983daac1e215c509,370,1
2020-09-05 15:56:08.0,8370498460852a077bd05cc23b109f7f8255fd94,370,1
2020-09-05 16:33:55.0,439191eba93bd5ed25e5f7528dae739ebde1d6ca,370,1
2020-09-10 09:41:39.0,0de9a113b258f53c075fe00c8c58937c7eb86914,370,1
2021-01-13 17:16:17.0,c1b2a5c65a3a593136ad76ad3c85c9b411082e4e,419,5
2021-02-18 16:20:56.0,641be94edf30fb3620becb3d903e8331f5c6c74d,1145,5
2020-09-06 14:57:10.0,ab3671c93c61fa6a1aadb135d43ac65d00d2d83a,370,1
2020-09-06 16:42:01.0,e111a06641f0bb392629927f200d16dbc4524caf,370,1
2020-10-23 05:53:56.0,2da7d5e4cce2e9f21a015fa5d1d93b2dba768541,447,5
2021-06-18 15:14:28.0,98575deb979b151b2a990f0ac9bcd2fd44a9f72e,1417,5
2020-08-07 14:21:09.0,d87115692aac9aa2514c547547567d2097d822f7,419,0
2020-08-07 14:21:09.0,d87115692aac9aa2514c547547567d2097d822f7,419,1
2020-08-28 13:15:50.0,d9c320e5320b26dfa4245220ecce07af86301cc4,370,1
2020-09-06 14:05:30.0,288e1c11cfad252f35f4833445c37c30e496fec4,370,1
2020-09-08 00:14:38.0,0878c33145e7705727fdb7030c882d14a8f361a2,370,1
2020-11-04 19:24:04.0,7a4e6af0389eea4f18bea4608a7c4c84f2fdca0c,370,5
2020-11-10 05:32:50.0,2d89b9cc8df69a2af648d501d953faf9ff9d40bb,370,5
2020-12-16 13:47:03.0,97a5820779aaae68d271ef9f1ae88874210d851a,1145,5
2021-01-21 08:53:57.0,26fdd2b691103f587f9da394fca866cdc10fb1bb,419,5
2020-09-06 11:04:17.0,ce164c0f479a413bcbfb518041da439ff1b8aa50,370,1
2020-09-06 15:49:10.0,4e0a6b90bd58f6071b4ae6d1a5024769ba470de1,370,1
2020-12-10 09:36:06.0,2c620fe66ddbae8e2d6f7cdf745cb2d76d501812,370,5
2020-12-16 13:45:32.0,d84c8f27c3c70840a83aacf37cd89257c4c72486,1145,5
2020-12-29 15:54:09.0,40c508d89f92d7a79eb9801e56556f5ced78c466,419,5
2021-03-17 14:36:24.0,8e77657b5526c6d1bedcfba80a2606cb8553a139,1145,5
2021-06-12 16:37:26.0,22c2588880e0da61c4d34fb08660ca6225e5826c,1417,5
2020-08-29 08:41:32.0,db508e8b52149705e9923bcba596c45915bfc68b,370,1
2020-09-05 23:14:38.0,8711f7a23149a416d0de8f0f2a9a8c6b6e54b90c,370,1
2020-09-06 15:35:25.0,87aa9ae9d2ddd1aff599fabbb60d2243b8d76bca,370,1
2020-09-08 07:39:48.0,c0ed439cf65a0b181ae686739ceaca13e6c31732,370,1
2020-12-02 13:58:43.0,8059bde1c1f008bc495464742f6f1be7128410ed,370,5
2020-12-30 13:42:10.0,7422e8cb15fc7ee45d5b991fe79367609e09e999,419,5
2021-03-20 12:41:14.0,a8296c5e6883768fc7f8c3d614c9fa77af49c7d1,1145,6
2021-03-20 12:41:14.0,a8296c5e6883768fc7f8c3d614c9fa77af49c7d1,1145,5
2020-08-28 10:41:52.0,7376288fac97f6a5dc3e0f6737fa46ce2703af79,370,1
2020-09-03 17:43:50.0,cfef1cec29ef1b6431052dcfaabc9f09b6175070,370,1
2020-09-05 18:50:32.0,d664bebc3fcbb8863823dc5fd72d461fa5afc577,370,1
2020-09-06 06:21:44.0,6897e16f7e7a5cd4adeb9fa748bb061d57d8f1ac,370,1
2020-09-06 08:12:25.0,88526e3c163ef4cae69dbd05e52c31d86b4948fb,370,1
2020-09-06 08:12:25.0,88526e3c163ef4cae69dbd05e52c31d86b4948fb,370,0
2020-11-04 12:42:44.0,18ea538050fd1ed61558cd6abb9ad4e852d77fa4,370,5
2020-12-24 18:12:43.0,3bcf3381d75fe816595bbe41c7c2f177716b8d4e,419,5
2021-01-04 13:47:52.0,b12c8618dd946d0471fb595a3e41b4a5cb0543b5,1145,5
2021-02-18 15:52:43.0,83a4c3e4da66f26add3fedc4f98e88b16de01130,1145,5
2020-07-14 15:28:39.0,37294b711489fa3662269973e4aad67f040d0931,370,1
2020-08-28 10:36:38.0,de40412b3da1716e324b8a44764e83d0dab08e3b,370,1
2020-08-29 00:53:24.0,6c69f464c103ba6904f27e37ca2b4b4c93c1dba2,370,1
2020-09-07 17:39:30.0,08a934bb6e7578dcfe42de86aaf149518b5738d2,370,1
2020-09-08 04:54:23.0,6d6183af1bdb6402f9cce6be2e19692de5b19dff,370,1
2020-11-04 18:29:37.0,c8eab60c7e83238ee7bc1484d8610e241f7620dc,370,5
2021-01-03 14:18:41.0,9cda76ce3e281b51513bec72a04faf4efa113197,419,3
2021-01-03 14:18:41.0,9cda76ce3e281b51513bec72a04faf4efa113197,419,5
2020-09-07 10:06:46.0,8d2e2248e1a41c79006f890295fd2df70a15c76e,370,1
2020-11-04 23:42:17.0,4a8560c9247363ad158fab686351589a938507ee,370,5
2020-08-29 01:43:54.0,4c59ea4b4edacc98873d3d4e7362f5245d12e3b9,370,1
2020-09-06 04:41:47.0,5f8ea4464817bee9741187d01214a20f22c42e8e,370,1
2020-10-22 20:20:20.0,e2aa80e04d778283b5b902237c2c067ee586616f,447,5
2020-11-01 17:42:00.0,c81e5e0c39bd68cc2869be3d63135a31c85c9300,370,5
2020-12-16 13:40:26.0,44df88ab414181971ed26fec420fb40083964dba,1145,5
2020-12-16 13:55:26.0,9279b510d22533eec4db24d980325f6c210d87e6,1145,6
2020-12-16 13:55:26.0,9279b510d22533eec4db24d980325f6c210d87e6,1145,5
2020-12-26 03:02:22.0,fe14f848c95dbd4889f78e2c4dfaddc6750c76e3,419,3
2020-12-26 03:02:22.0,fe14f848c95dbd4889f78e2c4dfaddc6750c76e3,419,5
2021-06-18 16:12:11.0,d61fcd09614b5211c28ad75cb78464cc22699278,1417,5
2020-09-06 16:11:29.0,7d4b5dabf4d0cfe95d120d4550f25f94644321b9,370,1
2020-09-07 10:20:22.0,bbd0905bd050f21b525f10454c99251da8e59ddf,370,1
2020-09-12 00:52:44.0,aa795422f053555a72afa32946cbebef8d1dae0c,370,1
2021-03-19 11:51:48.0,2e3e90a89d973bfc47b27578c607be5603586bfd,1145,5
2021-03-20 11:52:29.0,9290a874157067fd765e0734d262f42cd52c6986,1145,5
2020-08-28 12:52:45.0,ea7aaff5062127a7c54d1314ee4a8b8cfd291c5e,370,1
2020-10-22 15:49:02.0,455a53e4ff18c4337d9da83553676cc5abe975c7,447,5
2020-09-03 17:49:01.0,f5d4c5ef640d3e380363fd0f3a9fe3cd663cc276,370,1
2020-09-04 18:08:02.0,a548690453c634ab2b1e05670eea9034a2f7e2fd,370,1
2020-09-12 02:20:56.0,7c56ff47bf7fcdac318bf97ed4d84f3ef64d3a51,370,1
2020-10-22 17:22:46.0,5416ede264008e6c681b5ba827b082f94b0ebc10,370,5
2020-10-22 20:20:16.0,a459f0e0372b8dac224cdcaba17265f52cad04a1,370,5
2020-11-04 13:35:48.0,9d0e1cc84f14c85a93adb8b472e697350acc83e9,370,5
2021-02-04 13:35:01.0,6acaf841c99ac7b09d84946067f543382c047042,1145,5
2020-09-05 11:31:46.0,e1fcbb051e116df7cfee2dad517d6eb1a566091a,370,1
2020-09-06 03:06:24.0,fd1c127940fcc1c8faeea639a890df7ac14539f3,370,1
2020-10-22 17:43:52.0,35c70530ee145bd1e1fede452161107ef1f00f86,370,5
2020-12-30 16:15:41.0,87a820e27bd87a5a4f69bbab3d0e75c15a4decfc,419,5
2021-01-05 13:29:22.0,4f69035c13199f75b56eb54edc6e3f52a277a654,1145,5
